subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level
3,bimodal,Task B ,1,4,1,1.426257603,1,1,315.4139262,2,2732.498706,1
3,bimodal,Task B ,1,1,0,-10.05262232,4,2,109.5709955,3,2784.640886,4
3,bimodal,Task B ,1,3,1,-0.473590527,1,1,152.9004032,4,2695.047965,1
3,bimodal,Task B ,1,3,1,-1.883864024,2,1,234.8436086,5,2710.179,2
3,bimodal,Task B ,1,3,1,0.242442722,4,1,300.0229327,6,2458.350886,4
4,bimodal,Task B ,1,2,0,-3.399658126,1,2,296.7022989,1,2983.769296,1
4,bimodal,Task B ,2,4,1,16.92625123,4,2,248.8994605,2,2239.251574,4
4,bimodal,Task B ,1,3,0,5.034171869,3,2,206.5526177,3,3153.91409,3
4,bimodal,Task B ,1,3,1,-1.510475165,2,1,127.1532561,4,2645.480116,2
4,bimodal,Task B ,1,3,1,-3.270975163,4,1,254.7070396,5,2641.015614,4
4,bimodal,Task B ,1,1,1,2.293043208,2,1,118.0401591,6,2764.585782,2
5,bimodal,Task B ,1,4,1,1.682871141,4,1,6.440813326,1,2721.185241,4
5,bimodal,Task B ,2,3,1,-15.7368205,3,2,15.61599624,2,2450.742715,3
5,bimodal,Task B ,1,3,1,1.515810684,1,1,359.5536428,3,2605.310241,1
5,bimodal,Task B ,2,4,1,14.05258675,4,2,111.9003241,4,1961.093705,4
5,bimodal,Task B ,1,4,1,-3.683427977,2,1,136.9892741,5,2691.57775,2
5,bimodal,Task B ,1,4,1,2.779213057,2,1,349.3786328,6,2595.908987,2
6,bimodal,Task B ,2,3,1,14.89974652,1,2,148.1236997,1,3476.101071,1
6,bimodal,Task B ,1,2,1,-0.235811319,2,1,324.482937,2,2560.419366,2
6,bimodal,Task B ,2,2,0,0.831359007,3,1,219.8533771,3,2808.980624,3
6,bimodal,Task B ,1,2,0,-3.013494131,1,2,310.7832497,4,3201.224874,1
6,bimodal,Task B ,2,2,1,13.40724003,4,2,331.1718198,5,2837.340875,4
6,bimodal,Task B ,1,2,0,26.73468308,4,2,345.4017184,6,2259.502662,4
7,bimodal,Task B ,1,4,0,13.21338925,4,2,348.4678348,1,2798.786081,4
7,bimodal,Task B ,1,4,1,2.827629815,3,1,311.1693676,2,2871.43432,3
7,bimodal,Task B ,1,1,1,-2.682231814,3,1,111.4483352,3,2529.42633,3
7,bimodal,Task B ,1,1,1,-2.103424278,2,1,106.4888422,4,2662.184909,2
7,bimodal,Task B ,2,1,1,-11.63611496,2,2,132.0891077,5,2900.552221,2
7,bimodal,Task B ,1,4,1,1.759190239,2,1,176.7330606,6,2880.810393,2
8,bimodal,Task B ,2,4,1,25.00301029,2,2,279.681298,1,2383.966623,2
8,bimodal,Task B ,1,4,1,-1.302643111,3,1,109.1778671,2,2723.322855,3
8,bimodal,Task B ,1,4,1,-0.316652271,4,1,333.1431409,3,2600.185334,4
8,bimodal,Task B ,1,1,0,-25.29176003,2,2,122.648634,4,3311.542255,2
8,bimodal,Task B ,1,4,0,1.777578439,3,2,162.8519726,5,2824.515673,3
8,bimodal,Task B ,2,4,1,-31.72685942,2,2,333.3118242,6,2370.377548,2
9,bimodal,Task B ,2,1,0,-1.53011661,2,1,209.1561742,1,2772.54786,2
9,bimodal,Task B ,2,1,1,-4.58206184,3,2,103.763133,2,2892.127584,3
9,bimodal,Task B ,1,1,0,1.052039312,2,2,126.2638522,3,2692.9428,2
9,bimodal,Task B ,2,2,1,-4.816946844,3,2,277.8991795,4,2217.999679,3
9,bimodal,Task B ,1,3,1,-0.809738687,1,1,187.6717259,5,2953.919148,1
9,bimodal,Task B ,1,3,1,2.345207279,2,1,58.53403242,6,2708.746596,2
10,bimodal,Task B ,1,1,0,-11.57061023,2,2,191.5981269,1,2325.847384,2
10,bimodal,Task B ,1,1,1,0.951137733,3,1,284.4950237,2,2380.044553,3
10,bimodal,Task B ,2,3,1,11.05448793,2,2,57.90368293,3,3299.715641,2
10,bimodal,Task B ,1,1,0,15.05848638,1,2,56.27315186,4,2883.813463,1
10,bimodal,Task B ,2,1,1,10.93813807,4,2,170.0147467,5,2185.922443,4
10,bimodal,Task B ,1,1,1,2.603816908,1,1,56.74933016,6,2849.882413,1
1,bimodal,Task B ,2,2,1,22.19397242,1,2,332.2467412,1,2547.547046,1
1,bimodal,Task B ,2,2,1,10.10969134,2,2,115.336453,2,3007.658936,2
1,bimodal,Task B ,2,2,1,5.65637585,2,2,359.2029936,3,2258.505501,2
1,bimodal,Task B ,1,3,1,1.704719091,1,1,220.8996202,4,2842.344515,1
1,bimodal,Task B ,2,1,1,-6.554911504,1,2,42.99441804,5,3541.719597,1
1,bimodal,Task B ,2,2,1,-1.567196424,1,2,207.1615219,6,2868.615204,1
2,bimodal,Task B ,1,2,1,3.476415834,3,1,27.82856117,1,2403.475897,3
2,bimodal,Task B ,1,2,1,-0.658199291,2,1,308.2082531,2,2710.256273,2
2,bimodal,Task B ,1,3,1,3.857737486,4,1,326.4473532,3,2876.794795,4
2,bimodal,Task B ,1,2,1,-2.509970157,2,1,20.22966589,4,2701.442784,2
2,bimodal,Task B ,1,2,1,-5.936215001,3,1,319.9352138,5,2569.966321,3
2,bimodal,Task B ,2,1,0,-0.464731738,2,1,47.04091829,6,2605.948408,2
3,bimodal,Task B ,1,4,1,-1.200769878,4,1,47.23350156,1,2693.478944,4
3,bimodal,Task B ,1,1,1,-4.919909618,1,1,171.1021377,2,2631.436685,1
3,bimodal,Task B ,1,2,0,-4.981642365,1,2,228.3783074,3,2872.675476,1
3,bimodal,Task B ,2,4,1,12.68177421,2,2,286.4374134,4,3470.424119,2
3,bimodal,Task B ,2,1,0,2.859876987,2,1,326.8981321,5,2727.718251,2
3,bimodal,Task B ,1,3,0,-3.1942704,2,2,191.1978375,6,2553.175705,2
4,bimodal,Task B ,1,4,0,5.837772175,4,2,81.50784765,1,2718.818801,4
4,bimodal,Task B ,2,4,1,6.33554929,3,2,207.2969237,2,3163.338719,3
4,bimodal,Task B ,1,4,1,5.352060274,4,1,239.3615305,3,2737.238151,4
4,bimodal,Task B ,2,1,1,19.84246225,2,2,94.47737549,4,2318.873707,2
4,bimodal,Task B ,1,1,1,-1.545437362,4,1,70.87482232,5,2893.981941,4
4,bimodal,Task B ,1,1,1,1.00181007,2,1,212.6978146,6,2397.723224,2
5,bimodal,Task B ,1,4,0,0.106456272,2,2,320.5905028,1,2338.658664,2
5,bimodal,Task B ,1,4,1,1.645734345,2,1,67.16911857,2,2636.287587,2
5,bimodal,Task B ,1,2,0,-2.039726587,4,2,78.73382104,3,2884.749766,4
5,bimodal,Task B ,1,1,0,-9.441588974,2,2,32.02352855,4,1583.52524,2
5,bimodal,Task B ,2,4,1,19.52267686,3,2,144.2752812,5,2086.763603,3
5,bimodal,Task B ,2,4,1,-17.14165155,3,2,239.8076786,6,2862.869957,3
6,bimodal,Task B ,2,2,1,21.33786065,4,2,105.0967605,1,2655.689142,4
6,bimodal,Task B ,1,2,1,1.290405497,4,1,140.1669998,2,2730.711798,4
6,bimodal,Task B ,1,2,0,-4.64249825,2,2,326.8459361,3,2332.65053,2
6,bimodal,Task B ,2,2,1,-1.70499511,3,2,23.11645413,4,2203.302204,3
6,bimodal,Task B ,2,2,0,-6.879109708,2,1,27.5846276,5,2732.548347,2
6,bimodal,Task B ,2,2,1,-4.154101617,4,2,353.5174929,6,2393.157914,4
7,bimodal,Task B ,2,1,1,-5.977829179,4,2,183.0356691,1,2782.204442,4
7,bimodal,Task B ,1,4,0,5.489319744,1,2,170.8218045,2,3332.452115,1
7,bimodal,Task B ,1,4,0,6.043960947,1,2,264.0944643,3,1819.683125,1
7,bimodal,Task B ,2,4,1,-23.21741203,2,2,205.1346429,4,2733.245076,2
7,bimodal,Task B ,1,1,1,4.661097932,1,1,266.8007673,5,2681.191571,1
7,bimodal,Task B ,1,1,1,4.884625654,2,1,356.5178903,6,2887.957331,2
8,bimodal,Task B ,2,4,1,-15.22459104,1,2,179.9794531,1,2180.081105,1
8,bimodal,Task B ,1,4,0,15.92458951,1,2,179.4196834,2,2349.885971,1
8,bimodal,Task B ,1,4,0,1.761636353,2,2,219.8585535,3,2395.203104,2
8,bimodal,Task B ,2,4,1,14.20364533,3,2,355.7443405,4,2431.340741,3
8,bimodal,Task B ,2,4,0,-6.13084081,1,1,226.8994789,5,2703.31843,1
8,bimodal,Task B ,2,4,1,-11.36134457,2,2,75.17707768,6,2585.07374,2
9,bimodal,Task B ,2,2,0,-0.638211522,2,1,2.123552892,1,2696.74827,2
9,bimodal,Task B ,1,3,1,-2.250519755,3,1,213.1392662,2,2736.823345,3
9,bimodal,Task B ,2,3,1,-22.48614618,3,2,86.12314451,3,2226.727993,3
9,bimodal,Task B ,1,2,1,5.147890061,4,1,31.22268735,4,2748.308617,4
9,bimodal,Task B ,1,1,0,-7.490434026,2,2,351.0505228,5,3020.305795,2
9,bimodal,Task B ,2,2,0,0.874255123,2,1,261.4161207,6,2873.004804,2
10,bimodal,Task B ,2,2,1,15.28763636,2,2,69.26941259,1,3271.424402,2
10,bimodal,Task B ,1,2,1,-2.274698245,4,1,188.1873335,2,2674.084277,4
10,bimodal,Task B ,1,1,1,-0.494715095,1,1,85.72025871,3,2600.581619,1
10,bimodal,Task B ,1,1,1,2.237612603,1,1,138.4336928,4,2673.7196,1
10,bimodal,Task B ,1,1,1,5.737184753,4,1,204.3308381,5,2673.034617,4
10,bimodal,Task B ,1,2,0,3.565042528,4,2,178.9185744,6,1881.565087,4
1,bimodal,Task B ,1,2,0,11.18340546,4,2,354.5842204,1,2507.086619,4
1,bimodal,Task B ,2,4,1,-15.23743498,4,2,193.8269154,2,2023.879333,4
1,bimodal,Task B ,2,2,1,8.933154397,4,2,115.5301756,3,2721.744552,4
1,bimodal,Task B ,1,3,1,-1.260062014,4,1,242.7215419,4,2710.304361,4
1,bimodal,Task B ,1,1,1,-2.65637082,1,1,346.1662373,5,2713.94342,1
1,bimodal,Task B ,1,3,1,-1.598618015,1,1,159.2504795,6,2904.15288,1
2,bimodal,Task B ,2,3,1,-24.12024401,1,2,240.0289358,1,2849.752864,1
2,bimodal,Task B ,1,2,1,1.34260973,3,1,172.661768,2,2537.03042,3
2,bimodal,Task B ,2,1,0,-0.671428804,4,1,337.4922711,3,2476.135471,4
2,bimodal,Task B ,2,3,1,-15.45907676,3,2,69.85150918,4,2602.330295,3
2,bimodal,Task B ,2,4,1,-3.323547175,4,2,21.42270383,5,3031.481087,4
2,bimodal,Task B ,1,2,1,-1.509868886,2,1,271.7202429,6,2659.311699,2
3,bimodal,Task B ,1,4,1,0.189873506,2,1,48.2386935,1,2644.114174,2
3,bimodal,Task B ,1,3,1,1.529788938,3,1,201.1306012,2,2577.386398,3
3,bimodal,Task B ,2,4,1,1.585325853,2,2,196.7607379,3,2504.928712,2
3,bimodal,Task B ,2,4,1,18.22390782,2,2,46.77938527,4,2342.388283,2
3,bimodal,Task B ,2,4,1,-18.65377001,2,2,170.8210401,5,2715.815681,2
3,bimodal,Task B ,1,3,1,2.398837929,2,1,188.4854579,6,2559.162124,2
4,bimodal,Task B ,1,2,1,-0.539770408,2,1,172.0282592,1,3055.821183,2
4,bimodal,Task B ,1,4,1,-0.042328556,4,1,342.6252346,2,2808.456928,4
4,bimodal,Task B ,1,1,1,-1.357725588,2,1,136.8540055,3,2590.9866,2
4,bimodal,Task B ,1,2,0,4.187178619,3,2,197.2391257,4,2397.542456,3
4,bimodal,Task B ,1,2,1,-1.076841607,2,1,106.0476156,5,2664.132332,2
4,bimodal,Task B ,1,2,1,-3.180950028,1,1,229.5701134,6,2568.79854,1
5,bimodal,Task B ,1,4,1,0.889902925,2,1,74.7351414,1,2756.493464,2
5,bimodal,Task B ,2,4,1,-9.83188104,3,2,234.0334207,2,3060.396212,3
5,bimodal,Task B ,2,4,1,27.10966012,1,2,207.6832458,3,2199.215301,1
5,bimodal,Task B ,2,4,1,11.61866918,4,2,76.59491964,4,2226.91179,4
5,bimodal,Task B ,1,4,1,-2.962503008,4,1,80.3663878,5,2674.514586,4
5,bimodal,Task B ,1,4,1,-0.869658946,4,1,322.9601838,6,2608.256574,4
6,bimodal,Task B ,1,2,1,0.248206815,3,1,147.9084993,1,2687.942611,3
6,bimodal,Task B ,1,2,1,-1.093872571,3,1,3.359446588,2,2721.601548,3
6,bimodal,Task B ,1,2,1,-0.735888679,4,1,121.5934211,3,2557.990674,4
6,bimodal,Task B ,1,2,1,-1.433266047,3,1,186.091625,4,2743.92878,3
6,bimodal,Task B ,1,1,0,2.770393121,2,2,200.5776603,5,3102.78086,2
6,bimodal,Task B ,2,2,1,-15.49796809,3,2,64.48888189,6,2763.248959,3
7,bimodal,Task B ,1,4,1,-2.506030348,1,1,64.96191255,1,2937.629772,1
7,bimodal,Task B ,1,1,1,8.036901639,1,1,292.5782947,2,2774.606868,1
7,bimodal,Task B ,1,4,0,6.321668278,4,2,299.2803516,3,3160.699298,4
7,bimodal,Task B ,1,2,1,0.246605046,2,1,180.8118684,4,2651.154088,2
7,bimodal,Task B ,1,4,0,-4.995749194,2,2,85.76042009,5,2036.838607,2
7,bimodal,Task B ,1,1,0,-5.150938245,1,2,98.51351009,6,3248.824802,1
8,bimodal,Task B ,1,4,0,7.518217766,1,2,331.2375357,1,2618.919907,1
8,bimodal,Task B ,2,4,1,8.812475212,4,2,245.2376674,2,2635.723591,4
8,bimodal,Task B ,1,4,1,-2.012350265,4,1,156.8250723,3,2777.855762,4
8,bimodal,Task B ,1,4,0,-1.430353985,4,2,239.1840995,4,3473.551279,4
8,bimodal,Task B ,1,4,0,-4.837650794,4,2,180.7869365,5,2904.778206,4
8,bimodal,Task B ,1,4,0,0.113125779,3,2,136.6366079,6,3205.594141,3
9,bimodal,Task B ,1,1,0,4.629375799,2,2,40.45891004,1,2091.656149,2
9,bimodal,Task B ,1,3,1,4.209185622,3,1,81.21827261,2,2659.299345,3
9,bimodal,Task B ,1,3,0,-19.3446513,1,2,110.4788917,3,2950.391963,1
9,bimodal,Task B ,1,3,0,-1.01826764,4,2,110.775116,4,1848.845924,4
9,bimodal,Task B ,2,4,1,-13.29745759,4,2,114.7605468,5,3555.493813,4
9,bimodal,Task B ,1,3,0,-2.647212085,4,2,206.9938984,6,2437.70793,4
10,bimodal,Task B ,1,2,1,-3.078958917,2,1,141.0015585,1,2535.439357,2
10,bimodal,Task B ,2,3,1,11.60063636,3,2,349.7978535,2,3274.354197,3
10,bimodal,Task B ,2,1,1,17.41190324,2,2,84.7159107,3,2408.275905,2
10,bimodal,Task B ,1,2,1,2.290075182,2,1,105.5381301,4,2757.008562,2
10,bimodal,Task B ,1,2,1,-2.242745596,1,1,283.3774825,5,2811.280305,1
10,bimodal,Task B ,1,1,0,8.917650482,1,2,317.1534818,6,1460.841286,1
1,bimodal,Task B ,2,2,1,-3.972554335,4,2,103.1917305,1,3210.719649,4
1,bimodal,Task B ,2,2,1,-1.555187443,2,2,330.2693305,2,2068.809903,2
1,bimodal,Task B ,1,2,1,-1.261253045,2,1,7.688857135,3,2586.022456,2
1,bimodal,Task B ,1,2,1,1.716163631,3,1,134.8876957,4,2655.28031,3
1,bimodal,Task B ,1,3,1,-1.864167911,4,1,352.7435046,5,2534.777388,4
1,bimodal,Task B ,2,4,1,-29.57931942,3,2,220.9790221,6,2418.798554,3
2,bimodal,Task B ,2,3,0,-4.057464514,2,1,275.9465293,1,2830.244179,2
2,bimodal,Task B ,1,3,0,2.562065991,3,2,101.4846793,2,3114.339067,3
2,bimodal,Task B ,1,2,1,1.500890643,4,1,92.71966509,3,2725.871252,4
2,bimodal,Task B ,1,2,1,1.834095894,3,1,236.5299238,4,2656.30688,3
2,bimodal,Task B ,2,1,0,1.012693689,4,1,180.2947463,5,2611.116154,4
2,bimodal,Task B ,2,1,0,-1.63622783,2,1,319.5762908,6,2450.676177,2
3,bimodal,Task B ,1,1,1,-3.989292346,1,1,332.6296662,1,2492.010143,1
3,bimodal,Task B ,2,4,1,-24.03433114,2,2,248.1557994,2,3156.833667,2
3,bimodal,Task B ,2,4,1,18.40113883,4,2,187.3313739,3,2836.358606,4
3,bimodal,Task B ,1,3,1,2.193015603,4,1,205.8077993,4,2777.264195,4
3,bimodal,Task B ,1,3,0,-2.071258755,1,2,146.0682098,5,2867.895216,1
3,bimodal,Task B ,1,3,1,-0.605862243,1,1,176.0406526,6,2924.345354,1
4,bimodal,Task B ,1,1,0,-9.253407869,1,2,93.94872305,1,2292.026861,1
4,bimodal,Task B ,2,3,1,8.842013377,4,2,239.7607802,2,2605.326266,4
4,bimodal,Task B ,1,4,1,-0.909852569,4,1,203.6718732,3,2683.59564,4
4,bimodal,Task B ,1,2,1,-5.070334456,3,1,301.0970236,4,2568.497137,3
4,bimodal,Task B ,1,3,1,3.199615056,2,1,3.110355928,5,2765.955518,2
4,bimodal,Task B ,1,1,1,3.11448488,3,1,257.9889872,6,2627.589977,3
5,bimodal,Task B ,1,4,1,1.939794732,3,1,140.1117652,1,2572.505122,3
5,bimodal,Task B ,1,4,1,0.815036229,2,1,287.0372445,2,2771.532099,2
5,bimodal,Task B ,1,4,1,2.879079164,4,1,247.5307018,3,2494.373799,4
5,bimodal,Task B ,1,3,0,2.603032968,4,2,341.3075332,4,2524.085424,4
5,bimodal,Task B ,1,4,1,0.462251583,4,1,147.9285803,5,2737.614394,4
5,bimodal,Task B ,2,3,1,6.289766252,4,2,347.2324192,6,2993.828403,4
6,bimodal,Task B ,1,3,1,-3.473227919,3,1,216.6087124,1,2536.787074,3
6,bimodal,Task B ,2,2,0,3.226104994,4,1,282.7853139,2,2720.851586,4
6,bimodal,Task B ,1,2,1,-8.750221254,4,1,261.4543273,3,2696.474372,4
6,bimodal,Task B ,2,2,1,5.901914539,4,2,108.6049961,4,1256.221164,4
6,bimodal,Task B ,2,2,1,6.063176801,4,2,175.5879686,5,2381.41494,4
6,bimodal,Task B ,1,2,1,-2.340656957,1,1,345.8316415,6,2800.413664,1
7,bimodal,Task B ,1,4,0,-1.186685627,3,2,68.82715181,1,2475.636398,3
7,bimodal,Task B ,1,4,1,3.392867844,1,1,38.45381438,2,2557.775333,1
7,bimodal,Task B ,1,4,1,-0.890419639,2,1,187.7322911,3,2835.600794,2
7,bimodal,Task B ,1,4,1,1.8300866,4,1,299.2520981,4,2711.579627,4
7,bimodal,Task B ,1,4,1,2.291649327,4,1,328.2418548,5,2869.87837,4
7,bimodal,Task B ,2,4,1,12.26358927,3,2,228.113339,6,3090.599899,3
8,bimodal,Task B ,2,3,1,12.31263479,4,2,234.9661667,1,4056.491037,4
8,bimodal,Task B ,1,4,0,-4.385992556,4,2,44.99521964,2,2763.728175,4
8,bimodal,Task B ,1,4,1,1.612480585,2,1,283.2796572,3,2828.191176,2
8,bimodal,Task B ,2,4,0,4.23557716,2,1,144.4656679,4,2851.113463,2
8,bimodal,Task B ,1,4,1,1.893901825,3,1,317.5630824,5,2704.139777,3
8,bimodal,Task B ,1,4,1,3.783910387,4,1,255.2212266,6,2512.567888,4
9,bimodal,Task B ,1,2,0,6.591654496,3,2,253.5477436,1,2452.784252,3
9,bimodal,Task B ,1,2,1,-2.094852493,1,1,194.3244224,2,2790.547415,1
9,bimodal,Task B ,1,2,0,-6.893888845,2,2,247.8985047,3,3271.073367,2
9,bimodal,Task B ,1,1,1,-1.21537944,1,1,277.7818407,4,2595.823684,1
9,bimodal,Task B ,2,3,0,-0.22083232,4,1,231.7572671,5,2790.152615,4
9,bimodal,Task B ,1,2,0,1.114007364,4,2,301.8389852,6,2614.761617,4
10,bimodal,Task B ,1,1,1,0.219692836,4,1,109.4633039,1,2626.227275,4
10,bimodal,Task B ,2,2,1,12.03819285,4,2,319.445993,2,2483.414813,4
10,bimodal,Task B ,1,2,0,-0.370259031,2,2,9.929778309,3,2676.463531,2
10,bimodal,Task B ,1,1,0,-0.00631457,2,2,124.6072514,4,2415.21488,2
10,bimodal,Task B ,1,1,0,-0.629341253,3,2,15.81098974,5,2820.794411,3
10,bimodal,Task B ,2,2,1,-12.10961429,4,2,77.46186578,6,2084.603524,4
1,bimodal,Task B ,1,3,1,1.592382006,2,1,209.9881397,1,2799.09422,2
1,bimodal,Task B ,1,4,1,1.882332989,2,1,247.6603868,2,2590.097092,2
1,bimodal,Task B ,2,2,1,-1.572281023,1,2,200.7192289,3,3428.530075,1
1,bimodal,Task B ,2,1,1,10.19184246,4,2,40.93409598,4,2205.375866,4
1,bimodal,Task B ,2,2,0,-1.867846454,2,1,42.64231995,5,2765.054049,2
1,bimodal,Task B ,2,1,1,13.13037718,1,2,233.5140676,6,2600.18254,1
2,bimodal,Task B ,1,2,1,-0.961331976,4,1,192.852963,1,2497.296026,4
2,bimodal,Task B ,2,2,0,-2.54684347,1,1,244.5867575,2,2828.452838,1
2,bimodal,Task B ,1,3,1,1.946568804,1,1,349.380153,3,2745.414373,1
2,bimodal,Task B ,1,3,1,-0.935864804,3,1,310.6195435,4,2504.173954,3
2,bimodal,Task B ,2,3,1,-38.65242096,3,2,250.1144405,5,2938.170063,3
2,bimodal,Task B ,2,3,1,13.48289058,4,2,302.7535845,6,3068.148575,4
3,bimodal,Task B ,2,4,1,-18.68303834,1,2,356.2714039,1,2415.583591,1
3,bimodal,Task B ,2,3,1,-12.02459766,4,2,40.16394353,2,2625.486264,4
3,bimodal,Task B ,2,4,1,19.58910423,2,2,248.1407011,3,2980.076516,2
3,bimodal,Task B ,2,4,1,-7.853010352,2,2,223.9938772,4,2172.965592,2
3,bimodal,Task B ,1,3,0,3.653608575,3,2,26.3884358,5,2935.60544,3
3,bimodal,Task B ,1,3,0,-0.692469293,1,2,268.6033404,6,1882.584843,1
4,bimodal,Task B ,1,2,0,9.778753693,3,2,12.15388289,1,3780.810162,3
4,bimodal,Task B ,2,2,1,-25.38887091,2,2,147.3680763,2,1873.945387,2
4,bimodal,Task B ,2,2,1,-13.49434883,1,2,296.6917505,3,2487.890247,1
4,bimodal,Task B ,2,2,1,-18.5121163,1,2,75.21879736,4,3444.236857,1
4,bimodal,Task B ,2,2,1,-16.77109249,3,2,80.75321778,5,1507.739216,3
4,bimodal,Task B ,1,1,1,-2.555574041,4,1,351.5112311,6,2808.526232,4
5,bimodal,Task B ,2,4,1,-8.445504906,2,2,222.4970245,1,3595.25018,2
5,bimodal,Task B ,1,3,1,-2.049014937,1,1,277.9477068,2,2773.613102,1
5,bimodal,Task B ,1,3,1,-2.065994985,1,1,321.740314,3,2854.734043,1
5,bimodal,Task B ,2,4,1,-4.407868129,2,2,183.386896,4,2523.594176,2
5,bimodal,Task B ,1,3,0,3.132111124,4,2,345.4465564,5,3094.91731,4
5,bimodal,Task B ,1,4,1,-1.863331399,4,1,78.37573517,6,2695.76092,4
6,bimodal,Task B ,1,2,1,0.556751782,1,1,295.6450616,1,2709.805403,1
6,bimodal,Task B ,1,2,1,-2.614938602,4,1,276.6817956,2,2717.742491,4
6,bimodal,Task B ,1,2,0,-8.615134921,4,2,79.53709036,3,2998.624412,4
6,bimodal,Task B ,2,2,1,-16.80340737,3,2,185.3288204,4,2258.1951,3
6,bimodal,Task B ,1,2,0,3.979282499,3,2,31.00815378,5,3394.117392,3
6,bimodal,Task B ,2,2,0,-6.690141015,2,1,76.54852087,6,2725.259346,2
7,bimodal,Task B ,1,4,1,-0.242361208,4,1,250.8758042,1,2838.742195,4
7,bimodal,Task B ,1,4,0,-0.740792896,3,2,215.7360656,2,3753.064806,3
7,bimodal,Task B ,1,4,0,5.544045404,3,2,50.35161211,3,2423.590055,3
7,bimodal,Task B ,1,4,1,0.528673032,4,1,274.9110434,4,2864.119887,4
7,bimodal,Task B ,2,1,1,-21.87961865,4,2,276.337511,5,2404.636144,4
7,bimodal,Task B ,1,1,1,-2.205705334,3,1,164.0376789,6,2910.354729,3
8,bimodal,Task B ,2,4,1,17.78616284,2,2,257.1037751,1,2539.379947,2
8,bimodal,Task B ,1,4,0,4.882374659,3,2,307.674597,2,2964.757343,3
8,bimodal,Task B ,2,1,0,-1.31802489,1,1,291.9320978,3,2460.648267,1
8,bimodal,Task B ,2,4,0,2.358904771,3,1,187.22663,4,2655.125352,3
8,bimodal,Task B ,1,4,1,-1.523638735,1,1,275.5480555,5,2783.48544,1
8,bimodal,Task B ,2,4,1,-7.976189184,4,2,261.4139138,6,2102.546368,4
9,bimodal,Task B ,1,1,0,6.774052319,1,2,224.3550308,1,2950.676381,1
9,bimodal,Task B ,1,2,1,1.885384095,3,1,200.6613981,2,2686.311911,3
9,bimodal,Task B ,1,2,1,-2.623787895,1,1,95.51546161,3,2699.564445,1
9,bimodal,Task B ,1,2,0,-7.326389323,2,2,246.7877983,4,2958.225055,2
9,bimodal,Task B ,1,2,1,-2.604949266,1,1,5.541487129,5,2733.945303,1
9,bimodal,Task B ,1,1,0,-9.460814779,1,2,189.520802,6,2736.007863,1
10,bimodal,Task B ,2,2,1,6.612245633,3,2,256.3910285,1,3870.99933,3
10,bimodal,Task B ,1,2,1,-7.147809358,1,1,258.9183163,2,2937.295474,1
10,bimodal,Task B ,1,2,0,3.142858255,4,2,39.78599921,3,2825.256456,4
10,bimodal,Task B ,1,1,1,2.092007078,2,1,254.235484,4,2688.842824,2
10,bimodal,Task B ,1,1,1,-4.949060029,4,1,35.08596562,5,2629.610487,4
10,bimodal,Task B ,2,2,1,13.58582329,4,2,11.02591884,6,2256.918628,4
1,bimodal,Task B ,2,1,0,5.190416839,1,1,317.9176355,1,2620.390047,1
1,bimodal,Task B ,2,1,0,-3.353467434,1,1,233.0219439,2,2779.08163,1
1,bimodal,Task B ,2,1,1,-13.28099152,3,2,196.3659585,3,2629.685779,3
1,bimodal,Task B ,1,3,1,-3.116379468,4,1,288.9369578,4,2517.611404,4
1,bimodal,Task B ,1,3,1,0.237365247,4,1,120.463551,5,2810.442156,4
1,bimodal,Task B ,1,2,1,-6.526214768,1,1,121.0518118,6,2603.301622,1
2,bimodal,Task B ,1,2,1,1.442578938,4,1,47.42559369,1,2525.240022,4
2,bimodal,Task B ,1,2,1,-2.227471033,3,1,166.3373962,2,2779.022113,3
2,bimodal,Task B ,1,3,1,-3.125473839,4,1,78.06895824,3,2763.756377,4
2,bimodal,Task B ,1,2,1,-2.450030538,3,1,317.2787701,4,2652.887762,3
2,bimodal,Task B ,2,4,1,-12.17187391,1,2,186.2034223,5,2908.252552,1
2,bimodal,Task B ,2,3,1,-12.81562926,3,2,252.9395846,6,2662.005128,3
3,bimodal,Task B ,2,4,1,-27.17396095,1,2,270.174112,1,3124.829219,1
3,bimodal,Task B ,1,4,1,7.07479406,2,1,45.07893458,2,2632.31567,2
3,bimodal,Task B ,1,3,1,1.135009548,4,1,69.20561604,3,2634.522211,4
3,bimodal,Task B ,2,3,1,14.2476409,3,2,339.2539034,4,3554.452674,3
3,bimodal,Task B ,2,3,1,-10.4986279,4,2,10.43791203,5,3460.457951,4
3,bimodal,Task B ,2,4,1,9.602220054,4,2,182.0221639,6,3379.073477,4
4,bimodal,Task B ,2,3,1,11.05017863,3,2,162.2380491,1,2121.391815,3
4,bimodal,Task B ,1,3,1,-0.623794395,2,1,184.4862513,2,2399.997687,2
4,bimodal,Task B ,1,1,1,-8.712706822,1,1,324.1085874,3,2840.623293,1
4,bimodal,Task B ,1,1,1,2.790271725,1,1,342.9730161,4,2983.552783,1
4,bimodal,Task B ,2,3,1,-16.8194078,2,2,236.9996554,5,2426.513323,2
4,bimodal,Task B ,2,2,0,4.987703592,1,1,164.7009517,6,2679.159621,1
5,bimodal,Task B ,2,1,1,18.91982832,2,2,289.4223132,1,2549.324528,2
5,bimodal,Task B ,1,4,1,-1.676752905,3,1,82.0650069,2,2580.388775,3
