"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"126",1,"grate","Task B ",2,4,1,-1.97079283644607,0.135,2,118.3769743,0,0,4,7.72078192140784e-09,0.0117346691480551,0.999999342054152,0.999999342054152,0,8
"127",2,"grate","Task B ",1,1,0,0.0685806514080616,0.033,2,261.61094,0,0,1,0.13048365193846,0.0332058250574844,0.202858642271226,0.797141357728774,0,4
"128",2,"grate","Task B ",1,1,1,-0.334160892592551,0.033,1,304.883747,0,0,1,0.0819681312677112,0.0322548356765572,0.282384852534035,0.717615147465965,0,4
"129",2,"grate","Task B ",1,1,0,1.54489067951541,0.033,2,301.0843768,0,0,1,4.99049131756524e-06,0.0175843360801703,0.999716277294797,0.999716277294797,0,4
"130",2,"grate","Task B ",1,1,1,0.0849702150415717,0.033,1,52.95414777,0,0,1,0.129122314238666,0.0331840661471665,0.204453244957356,0.795546755042644,0,4
"131",2,"grate","Task B ",1,1,0,-2.12493261086544,0.033,2,80.65560653,0,0,1,5.16121574919902e-10,0.00990920971913616,0.999999947914964,0.999999947914964,0,4
"132",2,"grate","Task B ",2,2,0,0.509285070400366,0.067,1,38.76505571,0,0,3,0.0441991741778916,0.0310334746401261,0.412500093080516,0.587499906919484,0,6
"133",3,"grate","Task B ",1,1,0,-1.70800333772439,0.033,2,178.0915552,0,0,1,4.8644658930717e-07,0.0152030847588436,0.999968004452195,0.999968004452195,0,4
"134",3,"grate","Task B ",2,2,1,-1.40777116547015,0.033,2,3.41530268,0,0,1,2.68232918717695e-05,0.0195332281989454,0.998628669669691,0.998628669669691,0,6
"135",3,"grate","Task B ",1,1,1,-0.520813320121604,0.135,1,300.7610995,0,0,4,0.0412604549742646,0.0309003141596782,0.428214867032832,0.571785132967168,0,4
"136",3,"grate","Task B ",2,4,1,0.719763169265363,0.135,2,50.80803873,0,0,4,0.0146573340791216,0.0289647947762341,0.663993150638679,0.663993150638679,0,8
"137",3,"grate","Task B ",2,1,1,-2.06718486684637,0.033,2,116.7875259,0,0,1,1.45638225954886e-09,0.0105729634366251,0.999999862254129,0.999999862254129,0,5
"138",3,"grate","Task B ",2,1,0,0.153233847297445,0.033,1,171.4614563,0,0,1,0.120583087433695,0.033042463508535,0.215084426424355,0.784915573575645,0,5
"139",4,"grate","Task B ",1,1,0,0.832398047156962,0.033,2,313.8627419,0,0,1,0.00694813244228638,0.0276445022427973,0.799144167377271,0.799144167377271,0,4
"140",4,"grate","Task B ",1,1,0,0.469705714931682,0.033,2,195.0558413,0,0,1,0.0521380160445978,0.0313555321224579,0.375544372119881,0.624455627880119,0,4
"141",4,"grate","Task B ",2,4,1,-1.80015754188654,0.067,2,117.3571876,0,0,3,1.21694755709205e-07,0.0139418854624455,0.999991271360405,0.999991271360405,0,8
"142",4,"grate","Task B ",2,4,0,-0.383378815552696,0.067,1,321.0687085,0,0,3,0.0704065347747808,0.0319497768857557,0.312142713697195,0.687857286302805,0,8
"143",4,"grate","Task B ",1,1,0,-0.3504483387563,0.033,2,72.13212731,0,0,1,0.0781250947094306,0.0321581775647122,0.291596149638843,0.708403850361157,0,4
"144",4,"grate","Task B ",2,3,1,-0.327796270906551,0.135,2,42.88052006,0,0,4,0.0834692022794937,0.0322914398658928,0.278950075495756,0.721049924504244,0,7
"145",5,"grate","Task B ",1,4,1,0.157170003384307,0.067,1,28.42159154,0,0,3,0.119962260021121,0.0330318052250617,0.215902526492843,0.784097473507157,0,1
"146",5,"grate","Task B ",1,1,1,0.588210810466671,0.033,1,211.2873798,0,0,1,0.0305468486560999,0.0303251124454803,0.498178667102169,0.501821332897831,0,4
"147",5,"grate","Task B ",2,4,0,-0.482430418838505,0.067,1,161.7738357,0,0,3,0.0486875403082815,0.0312216343880307,0.390714013837407,0.609285986162593,0,8
"148",5,"grate","Task B ",2,4,0,-0.0840076892614511,0.135,1,312.8950709,0,0,4,0.128832045775126,0.0331793988416025,0.204796635941955,0.795203364058045,0,8
"149",5,"grate","Task B ",2,4,1,0.823046912799781,0.135,2,168.7337743,0,0,4,0.00742297980169653,0.0277589581097064,0.789011628057855,0.789011628057855,0,8
"150",5,"grate","Task B ",1,4,0,0.222104047836605,0.135,2,289.5577823,0,0,4,0.108080745216028,0.0328171823122713,0.232914584962082,0.767085415037918,0,1
"151",6,"grate","Task B ",2,1,0,-0.714435936736322,0.067,1,84.3620156,0,0,3,0.0147705844297539,0.0289787317052044,0.662381364220883,0.662381364220883,0,5
"152",6,"grate","Task B ",1,3,0,0.219510935514641,0.033,2,120.8205484,0,0,1,0.108606988589836,0.0328271462359236,0.232102004769677,0.767897995230323,0,2
"153",6,"grate","Task B ",1,3,1,0.128911206485341,0.067,1,300.1114902,0,0,3,0.124125496279,0.0331023122836833,0.210537261736915,0.789462738263085,0,2
"154",6,"grate","Task B ",1,3,1,-0.163267351489927,0.135,1,204.1660363,0,0,4,0.118300122284935,0.0330030132436617,0.218125111078243,0.781874888921757,0,2
"155",6,"grate","Task B ",1,2,1,-0.257919464529962,0.05,1,341.3132697,0,0,2,0.0995746726854746,0.0326494841934767,0.246925259076272,0.753074740923728,0,3
"156",6,"grate","Task B ",1,1,0,1.99711072412348,0.033,2,218.4523806,0,0,1,5.29129815912446e-09,0.0114607927404265,0.999999538313288,0.999999538313288,0,4
"157",7,"grate","Task B ",1,1,1,0.596228762827025,0.033,1,133.773329,0,0,1,0.029333959470709,0.0302484194755154,0.507673913168453,0.507673913168453,0,4
