"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"84",4,"audio","Task B ",1,1,1,0,9e-05,1,210.6991596,0,0.456514554398436,2,0.0013668194675739,0.000756696988247772,0.356341476032959,0.643658523967041,0,4
"85",5,"audio","Task B ",1,3,0,0,0.00041,2,333.5466919,0,-0.59620559103016,4,0.000702714687628477,0.000725878189980432,0.508107104100479,0.508107104100479,0,2
"86",5,"audio","Task B ",1,4,1,0,0.00019,1,63.69853342,0,-0.0729788894158706,3,0.0031098271006153,0.00079659224369048,0.203918774069056,0.796081225930944,0,1
"87",5,"audio","Task B ",1,3,1,0,9e-05,1,1.687493753,0,-0.086110926544592,2,0.00308084661435956,0.000796126239361856,0.205347385550475,0.794652614449525,0,2
"88",5,"audio","Task B ",2,1,1,0,4e-05,2,14.26495824,0,0.929369374572867,1,9.0669306967956e-05,0.000638677073597746,0.875684161347822,0.875684161347822,0,5
"89",5,"audio","Task B ",1,4,1,0,0.00019,1,112.0304076,0,0.121067603588012,3,0.00301942068592711,0.000795124773393075,0.208445483707718,0.791554516292282,0,1
"90",5,"audio","Task B ",2,1,0,0,0.00041,1,27.77645334,0,0.0851528369266462,4,0.00310880108517566,0.000796575815076804,0.20396899849162,0.79603100150838,0,5
"91",6,"audio","Task B ",1,3,1,0,4e-05,1,86.97780954,0,-0.0763230595779704,1,0.00310284524884682,0.00079648034939665,0.204261052156158,0.795738947843842,0,2
"92",6,"audio","Task B ",1,3,1,0,0.00019,1,8.576943622,0,-0.0153466312597057,3,0.00318556418192562,0.000797791134092976,0.200281187792802,0.799718812207198,0,2
"93",6,"audio","Task B ",2,3,1,0,9e-05,2,262.0703612,0,0.164778220269742,2,0.00287205855851559,0.000792642106074073,0.216291091311499,0.783708908688501,0,7
"94",6,"audio","Task B ",1,3,0,0,4e-05,2,170.0603574,0,-1.61722040916167,1,5.33747506021412e-08,0.000401234759380731,0.999866991455609,0.999866991455609,0,2
"95",6,"audio","Task B ",2,3,1,0,0.00041,2,230.4578069,0,1.3571117586273,4,1.55996312836702e-06,0.000495461261433449,0.996861375226496,0.996861375226496,0,7
"96",6,"audio","Task B ",2,3,0,0,4e-05,1,332.026987,0,0.456700105079899,1,0.00136586517860756,0.00075666395791546,0.35649167066558,0.64350832933442,0,7
"97",7,"audio","Task B ",2,4,1,0,0.00019,2,172.5214069,0,0.468892977197693,3,0.0013037739117578,0.000754466917292149,0.366559105544709,0.633440894455291,0,8
"98",7,"audio","Task B ",1,1,0,0,9e-05,2,280.7007086,0,-0.485135594836148,2,0.00116656617206269,0.000749241620231636,0.391083919402146,0.608916080597854,0,4
"99",7,"audio","Task B ",1,1,0,0,0.00019,2,205.8389884,0,-0.507113745407856,3,0.00106390098369583,0.000744940153061889,0.411832823747676,0.588167176252324,0,4
"100",7,"audio","Task B ",1,1,0,0,0.00019,2,56.63601357,0,-2.75273608806152,3,5.07796017447079e-17,0.000109533165477317,0.999999999999536,0.999999999999536,0,4
"101",7,"audio","Task B ",1,1,0,0,0.00019,2,127.5905661,0,0.897725916882176,3,0.00011524562192372,0.000648323233565879,0.849069771383192,0.849069771383192,0,4
"102",7,"audio","Task B ",1,1,0,0,4e-05,2,136.1229127,0,0.131489664473261,1,0.00298793725073792,0.000794604051748391,0.210071480574736,0.789928519425264,0,4
"103",8,"audio","Task B ",1,1,1,0,9e-05,1,132.0318619,0,0.115082189808084,2,0.0030364061855447,0.000795403595655357,0.207579092145396,0.792420907854604,0,4
"104",8,"audio","Task B ",2,1,1,0,0.00041,2,12.9486376,0,-0.221021083244033,4,0.00257443536177588,0.000787240960764536,0.234181070761036,0.765818929238964,0,5
"105",8,"audio","Task B ",1,1,0,0,0.00019,2,190.5320328,0,-1.51736159094917,3,1.98163790022163e-07,0.000435515962057431,0.999545197692095,0.999545197692095,0,4
"106",8,"audio","Task B ",1,1,1,0,0.00041,1,341.2718794,0,-0.804477126882379,4,0.000205781215859966,0.00067224551934393,0.765632175411858,0.765632175411858,0,4
"107",8,"audio","Task B ",1,1,0,0,4e-05,2,131.2618418,0,-0.918009388343416,1,9.04498683136068e-05,0.000638580355584701,0.875931250380884,0.875931250380884,0,4
"108",8,"audio","Task B ",1,1,0,0,9e-05,2,78.72117372,0,1.37481182303143,2,1.27587773418948e-06,0.00048927511122493,0.997399092524721,0.997399092524721,0,4
"109",9,"audio","Task B ",1,1,1,0,9e-05,1,79.30412576,0,-0.254503304086409,2,0.00240493545279214,0.000783897035798003,0.24582571790862,0.75417428209138,0,4
"110",9,"audio","Task B ",1,1,0,0,0.00019,2,307.0043212,0,-0.164483951449977,3,0.0028274772676053,0.000791867471528825,0.218787523323425,0.781212476676575,0,4
"111",9,"audio","Task B ",1,1,0,0,0.00019,2,25.09468002,0,-0.383524126506991,3,0.00169475903518631,0.000766936320533937,0.311548022687618,0.688451977312382,0,4
"112",9,"audio","Task B ",1,4,1,0,4e-05,1,306.6970827,0,0.378678043739117,1,0.00178624043067919,0.000769460451289146,0.301076098818156,0.698923901181844,0,1
"113",9,"audio","Task B ",1,1,0,0,9e-05,2,26.81763603,0,-0.603662237915845,2,0.000676702975292573,0.000724169014708214,0.516941604855564,0.516941604855564,0,4
