subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level,cat1_evidence,cat2_evidence,evi_cat2,evi_allcat,visual_mostevidence,r
9,bimodal,Task B ,1,2,0,0.993959794,4,2,90.39515669,1,1.005053923,4,9.31E-08,1.57E-05,0.994093596,0.994093596,1,3
9,bimodal,Task B ,1,2,1,0.19747644,4,1,73.79775553,2,-0.108538391,4,0.000340611,2.62E-05,0.071334412,0.928665588,1,3
9,bimodal,Task B ,2,2,1,-1.5270197,1,2,7.703965585,3,0.432614379,1,1.29E-08,1.38E-05,0.999072245,0.999072245,0,6
9,bimodal,Task B ,1,2,0,-1.211657118,2,2,299.6728539,4,0.798684832,2,6.79E-08,1.54E-05,0.995598582,0.995598582,0,3
9,bimodal,Task B ,1,4,0,0.067271425,1,2,301.8335229,5,1.96084217,1,3.63E-11,9.59E-06,0.999996216,0.999996216,1,1
9,bimodal,Task B ,1,2,1,-0.088996192,3,1,47.95732347,6,0.69556505,3,5.31E-05,2.33E-05,0.304993997,0.695006003,0,3
10,bimodal,Task B ,2,1,1,-1.349274954,3,2,199.2305594,1,-1.963565259,3,2.06E-14,6.01E-06,0.999999997,0.999999997,1,5
10,bimodal,Task B ,2,1,1,-1.422647863,1,2,130.7818936,2,-0.878695384,1,3.95E-09,1.29E-05,0.999693263,0.999693263,0,5
10,bimodal,Task B ,1,2,0,0.974056128,2,2,349.5392529,3,-0.853549857,2,3.67E-07,1.71E-05,0.978929341,0.978929341,0,3
10,bimodal,Task B ,1,1,1,-0.611393051,4,1,161.375504,4,0.183629851,4,8.01E-05,2.39E-05,0.229843174,0.770156826,1,4
10,bimodal,Task B ,2,2,1,-3.274123544,4,2,336.6461344,5,1.167344388,4,7.25E-26,1.16E-06,1,1,0,6
10,bimodal,Task B ,2,2,0,-0.218589665,3,1,250.8059281,6,-0.164681305,3,0.000314161,2.60E-05,0.076520641,0.923479359,1,6
1,bimodal,Task B ,1,2,0,0.60316686,3,2,198.0558905,1,-0.720418068,3,1.03E-05,2.10E-05,0.671950627,0.671950627,1,3
1,bimodal,Task B ,1,3,1,0.035912483,1,1,54.14750114,2,0.418678442,1,0.000200109,2.53E-05,0.112272628,0.887727372,0,2
1,bimodal,Task B ,2,2,1,-0.409191723,3,2,264.3977168,3,1.293685694,3,1.82E-07,1.63E-05,0.988991207,0.988991207,1,6
1,bimodal,Task B ,2,2,0,0.142651916,4,1,10.31004798,4,-0.980852443,4,6.75E-06,2.05E-05,0.752167883,0.752167883,1,6
1,bimodal,Task B ,1,3,0,0.289642375,4,2,278.729137,5,-1.085303472,4,2.07E-06,1.90E-05,0.901773603,0.901773603,1,2
1,bimodal,Task B ,2,2,1,-0.569106739,4,2,260.6928086,6,2.545583804,4,1.46E-16,4.41E-06,1,1,1,6
2,bimodal,Task B ,2,4,1,-0.859280548,4,2,243.2930369,1,-0.655023093,4,3.39E-06,1.96E-05,0.852538525,0.852538525,0,8
2,bimodal,Task B ,1,2,1,-0.012769894,2,1,131.5601295,2,-0.476310714,2,0.000163714,2.50E-05,0.132441648,0.867558352,0,3
2,bimodal,Task B ,1,2,1,-0.824589142,1,1,294.7927572,3,-0.143381392,1,2.41E-05,2.22E-05,0.479397676,0.520602324,1,3
2,bimodal,Task B ,2,2,1,-0.57511335,1,2,332.5675722,4,1.197520384,1,2.56E-07,1.67E-05,0.984891381,0.984891381,1,6
2,bimodal,Task B ,2,3,1,-1.411992984,4,2,213.5375312,5,1.121659425,4,5.62E-10,1.14E-05,0.999950647,0.999950647,0,7
2,bimodal,Task B ,1,2,0,-0.434012368,3,2,216.8126242,6,-0.128747917,3,0.000185027,2.52E-05,0.119805958,0.880194042,1,3
3,bimodal,Task B ,2,4,1,-0.365057161,4,2,37.10489709,1,-1.572787575,4,7.37E-09,1.34E-05,0.99944889,0.99944889,1,8
3,bimodal,Task B ,1,4,1,-0.240387301,4,1,184.2730067,2,0.038255593,4,0.000335437,2.61E-05,0.072290822,0.927709178,1,1
3,bimodal,Task B ,2,4,1,-1.23307817,4,2,30.8536939,3,-0.864621934,4,3.51E-08,1.47E-05,0.997626281,0.997626281,0,8
3,bimodal,Task B ,2,4,1,0.884661089,3,2,136.6257721,4,-2.626082079,3,3.70E-18,3.51E-06,1,1,1,8
3,bimodal,Task B ,1,3,1,-0.159305876,3,1,311.7534139,5,0.257059028,3,0.000290307,2.59E-05,0.081918861,0.918081139,0,2
3,bimodal,Task B ,2,4,1,-1.016946213,4,2,261.5655943,6,-2.581601246,4,3.78E-18,3.51E-06,1,1,1,8
4,bimodal,Task B ,1,1,1,0.428138094,4,1,334.0084571,1,0.445743011,4,8.35E-05,2.40E-05,0.222896475,0.777103525,0,4
4,bimodal,Task B ,2,3,1,-1.153307371,2,2,213.3536955,2,1.028279622,2,2.04E-08,1.42E-05,0.998570856,0.998570856,0,7
4,bimodal,Task B ,1,2,0,0.859954358,4,2,358.2566853,3,-0.632567222,4,3.51E-06,1.97E-05,0.848327213,0.848327213,0,3
4,bimodal,Task B ,1,4,1,-0.484289076,4,1,156.5579042,4,0.5059049,4,5.53E-05,2.34E-05,0.296742994,0.703257006,0,1
4,bimodal,Task B ,1,1,1,-0.462399101,2,1,251.7478244,5,0.254034866,2,0.000135567,2.47E-05,0.154116274,0.845883726,1,4
4,bimodal,Task B ,1,1,1,-0.140666539,1,1,243.3978468,6,-0.415608886,1,0.000190677,2.52E-05,0.116863682,0.883136318,0,4
5,bimodal,Task B ,1,3,1,0.425441723,4,1,279.0158046,1,-0.040996052,4,0.000194835,2.53E-05,0.114792754,0.885207246,1,2
5,bimodal,Task B ,1,3,0,0.044593308,1,2,110.0155204,2,0.777233842,1,3.25E-05,2.26E-05,0.410015351,0.589984649,0,2
5,bimodal,Task B ,1,4,0,-0.272903659,2,2,201.8121552,3,2.485174868,2,1.46E-15,5.10E-06,1,1,1,1
5,bimodal,Task B ,1,3,0,0.90192419,2,2,219.5834953,4,-1.031353053,2,1.57E-07,1.62E-05,0.990368675,0.990368675,1,2
5,bimodal,Task B ,2,4,1,0.793373358,4,2,182.4508275,5,1.483321558,4,2.73E-09,1.26E-05,0.99978315,0.99978315,1,8
5,bimodal,Task B ,2,4,1,-2.54860336,3,2,96.36270357,6,-0.990209811,3,1.49E-17,3.83E-06,1,1,0,8
6,bimodal,Task B ,1,3,1,-0.461009137,2,1,220.6686169,1,-0.275094079,2,0.000130792,2.46E-05,0.158550066,0.841449934,1,2
6,bimodal,Task B ,1,2,1,-0.352623281,2,1,271.7023881,2,0.077583958,2,0.000250819,2.57E-05,0.092836083,0.907163917,1,3
6,bimodal,Task B ,2,2,1,0.721344229,4,2,218.6188244,3,-0.801719133,4,3.16E-06,1.95E-05,0.860625748,0.860625748,1,6
6,bimodal,Task B ,1,2,0,0.516754248,2,2,232.5762378,4,-0.645408408,2,2.37E-05,2.21E-05,0.482954564,0.517045436,0,3
6,bimodal,Task B ,1,2,0,1.154818643,1,2,311.1516408,5,0.804312943,1,1.02E-07,1.58E-05,0.99356134,0.99356134,0,3
6,bimodal,Task B ,1,1,1,0.671660863,4,1,24.05170305,6,-0.115105599,4,5.98E-05,2.35E-05,0.281874812,0.718125188,1,4
7,bimodal,Task B ,2,2,1,-0.87789527,2,2,122.6693659,1,1.817761163,2,1.55E-11,9.09E-06,0.999998299,0.999998299,1,6
7,bimodal,Task B ,1,1,1,-0.162825773,3,1,199.6786926,2,-0.332707766,3,0.000240966,2.56E-05,0.096048962,0.903951038,0,4
7,bimodal,Task B ,1,1,0,0.893717952,3,2,188.3128309,3,-0.429464331,3,6.81E-06,2.05E-05,0.750640394,0.750640394,0,4
7,bimodal,Task B ,1,1,1,0.524608512,3,1,297.4089313,4,-0.301535229,3,9.02E-05,2.41E-05,0.210638434,0.789361566,1,4
7,bimodal,Task B ,1,1,1,0.463565887,2,1,84.70400972,5,0.156679109,2,0.000153066,2.49E-05,0.139855607,0.860144393,1,4
7,bimodal,Task B ,1,1,1,0.202432491,2,1,259.9630913,6,0.197166097,2,0.000300211,2.60E-05,0.079584443,0.920415557,1,4
8,bimodal,Task B ,2,2,1,-1.313365626,1,2,140.2958493,1,-0.994857232,1,5.43E-09,1.31E-05,0.999586411,0.999586411,0,6
8,bimodal,Task B ,1,4,0,-0.016573148,2,2,139.1515808,2,-1.831718176,2,3.06E-10,1.10E-05,0.999972097,0.999972097,1,1
8,bimodal,Task B ,1,4,1,-0.212752657,3,1,104.800119,3,-0.294337672,3,0.000247226,2.56E-05,0.09398167,0.90601833,0,1
8,bimodal,Task B ,1,4,1,0.553647396,2,1,86.0037568,4,0.524643358,2,3.60E-05,2.27E-05,0.387039832,0.612960168,1,1
8,bimodal,Task B ,2,4,1,1.222647847,3,2,357.6909942,5,-2.695213133,3,4.00E-20,2.64E-06,1,1,1,8
8,bimodal,Task B ,2,4,1,-0.952828339,3,2,303.1316109,6,-1.351557524,3,4.65E-09,1.30E-05,0.999641869,0.999641869,1,8
9,bimodal,Task B ,2,1,1,0.25118099,2,2,79.34540333,1,0.222734532,2,0.000261059,2.57E-05,0.089724871,0.910275129,1,5
9,bimodal,Task B ,2,1,0,0.405660968,2,1,114.6411839,2,0.34344611,2,0.000127259,2.46E-05,0.162004558,0.837995442,1,5
9,bimodal,Task B ,1,2,1,0.386057177,2,1,156.439837,3,0.023184442,2,0.00022382,2.55E-05,0.102227739,0.897772261,1,3
9,bimodal,Task B ,2,2,1,-0.01868633,2,2,91.94459728,4,1.177740677,2,1.20E-06,1.84E-05,0.938757778,0.938757778,1,6
9,bimodal,Task B ,2,4,1,-1.941412405,3,2,125.8858094,5,1.823942146,3,5.80E-17,4.17E-06,1,1,0,8
9,bimodal,Task B ,1,3,1,-0.204736857,4,1,347.7619309,6,0.051958134,4,0.000355762,2.62E-05,0.068678311,0.931321689,1,2
10,bimodal,Task B ,1,1,0,-2.349429489,2,2,359.6912864,1,-0.581863334,2,1.27E-14,5.83E-06,0.999999998,0.999999998,0,4
10,bimodal,Task B ,1,2,1,-0.24915472,2,1,74.82540854,2,-0.006003653,2,0.000331806,2.61E-05,0.07297817,0.92702183,1,3
10,bimodal,Task B ,2,1,1,-2.370978515,1,2,344.8475046,3,-1.958641084,1,3.28E-21,2.26E-06,1,1,0,5
10,bimodal,Task B ,1,1,1,-0.832987471,1,1,195.1157033,4,0.18747259,1,2.13E-05,2.20E-05,0.508138919,0.508138919,0,4
10,bimodal,Task B ,1,1,1,0.514330806,2,1,1.677164453,5,-0.518239632,2,4.47E-05,2.30E-05,0.340215009,0.659784991,0,4
10,bimodal,Task B ,1,1,1,0.031947019,2,1,181.2152246,6,0.366973018,2,0.000237989,2.56E-05,0.097065602,0.902934398,0,4
1,bimodal,Task B ,2,2,1,0.698569025,3,2,55.75324711,1,-0.533894397,3,1.63E-05,2.16E-05,0.569735766,0.569735766,0,6
1,bimodal,Task B ,1,2,0,0.529722318,3,2,224.8765687,2,-0.377277536,3,7.11E-05,2.37E-05,0.250267488,0.749732512,1,3
1,bimodal,Task B ,1,3,1,0.419258924,2,1,188.9574147,3,-0.370183213,2,0.000112893,2.44E-05,0.177834919,0.822165081,1,2
1,bimodal,Task B ,2,1,1,1.853457654,1,2,212.912307,4,1.213396955,1,4.89E-13,7.33E-06,0.999999933,0.999999933,0,5
1,bimodal,Task B ,1,3,1,-0.322631077,3,1,252.9942113,5,0.108470143,3,0.000265814,2.58E-05,0.088352077,0.911647923,1,2
1,bimodal,Task B ,1,3,1,0.349116518,2,1,69.53379675,6,-0.084120461,2,0.000244437,2.56E-05,0.094891131,0.905108869,1,2
2,bimodal,Task B ,1,1,0,-0.717168825,1,2,126.9855672,1,-2.091198909,1,5.11E-13,7.35E-06,0.999999931,0.999999931,1,4
2,bimodal,Task B ,2,2,1,1.320710099,2,2,138.0103261,2,-1.297756108,2,2.36E-10,1.08E-05,0.999978075,0.999978075,0,6
2,bimodal,Task B ,1,2,0,1.063842675,3,2,108.881317,3,1.899195406,3,8.77E-13,7.60E-06,0.999999885,0.999999885,1,3
2,bimodal,Task B ,1,2,1,-0.050020721,4,1,165.8754249,4,-0.370957677,4,0.000236466,2.56E-05,0.097594433,0.902405567,0,3
2,bimodal,Task B ,1,2,0,0.206640213,2,2,35.26276928,5,0.805651658,2,2.25E-05,2.21E-05,0.495027438,0.504972562,0,3
2,bimodal,Task B ,1,2,0,-1.299027167,1,2,225.431503,6,-0.531314665,1,1.25E-07,1.60E-05,0.992234052,0.992234052,0,3
3,bimodal,Task B ,2,3,0,0.121605937,2,1,105.2021522,1,-0.107870611,2,0.000378218,2.63E-05,0.065097669,0.934902331,1,7
3,bimodal,Task B ,1,4,1,0.136438216,3,1,2.798933015,2,0.228154918,3,0.000312466,2.60E-05,0.076879782,0.923120218,0,1
3,bimodal,Task B ,1,4,0,-0.977622214,1,2,357.6291548,3,-0.041890766,1,8.34E-06,2.08E-05,0.713203053,0.713203053,0,1
3,bimodal,Task B ,2,3,1,-1.88679901,4,2,203.1851477,4,0.879991291,4,6.65E-12,8.63E-06,0.999999229,0.999999229,0,7
3,bimodal,Task B ,1,3,1,0.186589763,2,1,233.7217697,5,1.17281543,2,1.08E-06,1.83E-05,0.944126264,0.944126264,1,2
3,bimodal,Task B ,1,3,0,0.061527895,4,2,261.1561946,6,0.415118945,4,0.000200307,2.53E-05,0.112180408,0.887819592,0,2
4,bimodal,Task B ,2,4,1,-3.806253697,4,2,218.2963459,1,-1.184338162,4,1.04E-32,4.32E-07,1,1,0,8
4,bimodal,Task B ,1,2,0,0.188505121,1,2,198.4359215,2,-3.676577409,1,6.26E-29,7.44E-07,1,1,1,3
4,bimodal,Task B ,1,2,0,0.834655095,2,2,72.88502692,3,1.13638009,2,9.58E-08,1.57E-05,0.993934382,0.993934382,1,3
4,bimodal,Task B ,1,2,0,0.426435381,2,2,5.094059998,4,-0.786192099,2,1.45E-05,2.15E-05,0.596834208,0.596834208,1,3
4,bimodal,Task B ,1,2,1,0.467498518,3,1,20.68466944,5,0.050250861,3,0.00016561,2.50E-05,0.131206534,0.868793466,1,3
4,bimodal,Task B ,2,2,0,-0.160724519,2,1,158.1837676,6,0.04714385,2,0.000380326,2.63E-05,0.064781272,0.935218728,1,6
5,bimodal,Task B ,1,2,0,0.823257734,1,2,146.4449161,1,-1.629486505,1,3.38E-10,1.10E-05,0.999969368,0.999969368,1,3
5,bimodal,Task B ,1,4,1,-0.291974569,1,1,31.30350452,2,-0.256038444,1,0.000229657,2.55E-05,0.100033474,0.899966526,1,1
5,bimodal,Task B ,1,4,1,0.149135462,1,1,19.57431188,3,0.059995487,1,0.000378139,2.63E-05,0.06510953,0.93489047,1,1
5,bimodal,Task B ,1,2,0,0.6442678,3,2,91.66912996,4,-0.481196812,3,2.78E-05,2.24E-05,0.44605078,0.55394922,1,3
5,bimodal,Task B ,2,4,1,-0.769445396,2,2,16.49314267,5,1.416859015,2,7.74E-09,1.34E-05,0.999423179,0.999423179,1,8
5,bimodal,Task B ,1,4,1,-0.083923085,3,1,138.9081168,6,-0.212449203,3,0.000342802,2.62E-05,0.070937131,0.929062869,0,1
6,bimodal,Task B ,2,2,1,-2.266835753,4,2,301.5691203,1,-0.503868044,4,8.81E-14,6.58E-06,0.999999987,0.999999987,0,6
6,bimodal,Task B ,1,2,1,-0.015411609,2,1,194.3402679,2,-0.070386731,2,0.000415791,2.65E-05,0.059897881,0.940102119,0,3
6,bimodal,Task B ,1,1,0,0.50948779,3,2,104.3725853,3,0.752807633,3,1.28E-05,2.13E-05,0.625129002,0.625129002,1,4
6,bimodal,Task B ,1,2,1,0.181249424,3,1,264.3278349,4,0.111011774,3,0.000348028,2.62E-05,0.070008037,0.929991963,1,3
6,bimodal,Task B ,1,2,1,0.004005794,4,1,215.2375451,5,0.036882814,4,0.00042164,2.65E-05,0.059164675,0.940835325,0,3
6,bimodal,Task B ,1,1,1,-0.03872072,4,1,336.3226443,6,-0.017101269,4,0.000422055,2.65E-05,0.059113433,0.940886567,1,4
7,bimodal,Task B ,1,4,1,0.103641197,2,1,320.5645114,1,0.205176584,2,0.000337322,2.61E-05,0.071939283,0.928060717,0,1
7,bimodal,Task B ,2,4,1,2.299541102,4,2,288.917921,2,-0.54828869,4,3.13E-14,6.17E-06,0.999999995,0.999999995,0,8
7,bimodal,Task B ,1,1,1,0.076928476,1,1,155.4051212,3,-0.087970279,1,0.000399675,2.64E-05,0.062019119,0.937980881,0,4
7,bimodal,Task B ,1,4,0,1.172874329,1,2,127.0188028,4,-0.455955619,1,5.55E-07,1.75E-05,0.969313097,0.969313097,0,1
7,bimodal,Task B ,1,4,0,-0.235576282,2,2,14.47904581,5,-1.853288592,2,1.76E-10,1.06E-05,0.999983404,0.999983404,1,1
7,bimodal,Task B ,1,4,1,0.12503461,2,1,243.4581197,6,0.179411123,2,0.000344408,2.62E-05,0.07064898,0.92935102,0,1
8,bimodal,Task B ,2,4,1,-2.461889743,1,2,27.98611525,1,1.437357543,1,9.00E-19,3.21E-06,1,1,0,8
8,bimodal,Task B ,2,4,1,0.635209984,4,2,218.6803788,2,1.137798912,4,3.22E-07,1.69E-05,0.981325519,0.981325519,1,8
8,bimodal,Task B ,1,4,1,0.519131726,3,1,334.7701967,3,-0.587080646,3,3.18E-05,2.26E-05,0.415226583,0.584773417,0,1
8,bimodal,Task B ,1,4,0,-1.072099325,1,2,143.6487027,4,-1.390140286,1,1.10E-09,1.19E-05,0.999907418,0.999907418,1,1
8,bimodal,Task B ,1,4,1,-0.740212939,2,1,279.8184835,5,-0.05066786,2,4.47E-05,2.30E-05,0.340089887,0.659910113,1,1
8,bimodal,Task B ,1,4,1,-0.015127202,1,1,146.6325149,6,-0.037448281,1,0.000421927,2.65E-05,0.059129256,0.940870744,0,1
9,bimodal,Task B ,2,3,1,1.283161022,1,2,210.5223085,1,-1.6456011,1,4.74E-12,8.45E-06,0.999999439,0.999999439,1,7
9,bimodal,Task B ,1,2,0,2.392422465,4,2,178.5934463,2,-0.367380556,4,1.03E-14,5.76E-06,0.999999998,0.999999998,0,3
9,bimodal,Task B ,1,2,1,0.247141388,3,1,224.980821,3,0.288932296,3,0.000228052,2.55E-05,0.100627033,0.899372967,0,3
9,bimodal,Task B ,1,2,1,0.292012081,3,1,58.26933337,4,-0.036454328,3,0.000292195,2.59E-05,0.081463063,0.918536937,1,3
9,bimodal,Task B ,1,2,0,-0.171546728,3,2,73.50978528,5,1.288925538,3,3.36E-07,1.70E-05,0.980595142,0.980595142,1,3
9,bimodal,Task B ,2,4,1,1.93206306,1,2,350.8430348,6,-0.548945589,1,2.03E-11,9.25E-06,0.99999781,0.99999781,0,8
10,bimodal,Task B ,1,1,1,0.371906298,3,1,120.7982063,1,-0.041008767,3,0.000233209,2.56E-05,0.098745546,0.901254454,1,4
10,bimodal,Task B ,1,2,1,0.153069384,1,1,171.0565282,2,0.337162752,1,0.000235653,2.56E-05,0.097879161,0.902120839,0,3
10,bimodal,Task B ,2,1,0,-0.565303342,3,1,198.6542793,3,0.709672173,3,1.37E-05,2.14E-05,0.60990802,0.60990802,1,5
10,bimodal,Task B ,1,1,0,0.746398364,4,2,20.12944856,4,-0.11044743,4,3.85E-05,2.28E-05,0.372057853,0.627942147,1,4
10,bimodal,Task B ,1,2,1,0.21393893,3,1,82.05155615,5,0.501097505,3,0.000119676,2.45E-05,0.169977449,0.830022551,0,3
10,bimodal,Task B ,1,2,1,0.397811091,4,1,101.6776535,6,0.136250988,4,0.000199271,2.53E-05,0.112665546,0.887334454,1,3
1,bimodal,Task B ,2,2,1,-0.008560484,2,2,16.80142008,1,1.12905499,2,1.93E-06,1.89E-05,0.90755428,0.90755428,1,6
1,bimodal,Task B ,1,2,0,0.36378999,3,2,257.9141984,2,-0.557562532,3,6.52E-05,2.36E-05,0.265683877,0.734316123,0,3
1,bimodal,Task B ,2,1,1,0.695033165,1,2,111.3674072,3,0.590893876,1,1.26E-05,2.13E-05,0.628770226,0.628770226,0,5
1,bimodal,Task B ,2,4,1,1.23595073,2,2,14.6776359,4,-3.896184702,2,1.09E-34,3.25E-07,1,1,1,8
1,bimodal,Task B ,1,3,0,0.035591487,3,2,357.2089604,5,0.025313358,3,0.000420156,2.65E-05,0.059348997,0.940651003,1,2
1,bimodal,Task B ,2,2,0,-0.606728308,4,1,119.0273437,6,-0.206127635,4,7.93E-05,2.39E-05,0.231387779,0.768612221,1,6
2,bimodal,Task B ,1,2,1,0.542147831,2,1,106.9421833,1,-0.31355072,2,8.09E-05,2.39E-05,0.228227995,0.771772005,1,3
2,bimodal,Task B ,2,3,1,-0.892076419,4,2,67.29534949,2,1.568955767,4,4.90E-10,1.13E-05,0.999956553,0.999956553,1,7
2,bimodal,Task B ,1,2,1,0.363887202,1,1,130.6742554,3,0.285715193,1,0.000169977,2.51E-05,0.128449563,0.871550437,1,3
2,bimodal,Task B ,2,2,1,0.081435837,2,2,255.1087562,4,-0.166222307,2,0.000366641,2.63E-05,0.066894028,0.933105972,0,6
2,bimodal,Task B ,1,3,1,-0.111850359,3,1,229.3647768,5,0.353785992,3,0.000237845,2.56E-05,0.097115592,0.902884408,0,2
2,bimodal,Task B ,1,1,0,0.299393176,3,2,292.4456512,6,0.096644229,3,0.000276895,2.58E-05,0.085316362,0.914683638,1,4
3,bimodal,Task B ,1,2,0,0.473674265,3,2,353.9754361,1,0.534674704,3,4.86E-05,2.32E-05,0.322786203,0.677213797,0,3
3,bimodal,Task B ,1,4,1,-0.094371859,2,1,14.03013594,2,0.150574916,2,0.000372663,2.63E-05,0.065946903,0.934053097,0,1
3,bimodal,Task B ,1,2,1,0.303427906,2,1,355.9731101,3,-0.022547848,2,0.00028485,2.59E-05,0.083266947,0.916733053,1,3
3,bimodal,Task B ,1,3,1,0.209620943,4,1,266.2228536,4,-0.098484824,4,0.000336403,2.61E-05,0.072110391,0.927889609,1,2
3,bimodal,Task B ,2,3,0,-0.417058329,2,1,148.0630115,5,-0.407758698,2,0.000104672,2.43E-05,0.188435491,0.811564509,1,7
3,bimodal,Task B ,1,2,0,0.668574035,3,2,98.58957095,6,0.284794276,3,4.55E-05,2.31E-05,0.336555125,0.663444875,1,3
4,bimodal,Task B ,1,3,0,0.345771122,1,2,18.028908,1,-0.028461007,1,0.000253307,2.57E-05,0.092059941,0.907940059,1,2
4,bimodal,Task B ,1,2,0,0.818625355,2,2,182.5418019,2,-0.960857048,2,5.18E-07,1.74E-05,0.971150191,0.971150191,1,3
4,bimodal,Task B ,1,2,1,-0.132105391,2,1,260.4145437,3,0.496928801,2,0.000139271,2.47E-05,0.150850889,0.849149111,0,3
4,bimodal,Task B ,1,1,0,-1.205060156,2,2,169.465838,4,3.034728907,2,1.37E-23,1.60E-06,1,1,1,4
4,bimodal,Task B ,2,4,1,-3.065068442,4,2,243.8296172,5,-1.492729503,4,4.70E-25,1.30E-06,1,1,0,8
4,bimodal,Task B ,2,4,1,-1.954245553,3,2,312.6200761,6,-2.706837336,3,2.30E-24,1.44E-06,1,1,1,8
5,bimodal,Task B ,1,3,0,-0.104033582,4,2,283.1438888,1,0.70150656,4,5.07E-05,2.32E-05,0.314301215,0.685698785,0,2
5,bimodal,Task B ,1,2,1,-0.216549174,3,1,307.7426622,2,0.039009352,3,0.000350471,2.62E-05,0.069582331,0.930417669,1,3
5,bimodal,Task B ,1,4,0,0.015327667,1,2,170.7963945,3,0.368830686,1,0.000237576,2.56E-05,0.097208576,0.902791424,0,1
5,bimodal,Task B ,1,4,1,0.275102074,3,1,236.4642394,4,-0.186119065,3,0.000264833,2.58E-05,0.088631801,0.911368199,1,1
5,bimodal,Task B ,1,4,1,-0.194444591,3,1,346.2732147,5,0.365030235,3,0.000207733,2.54E-05,0.108826215,0.891173785,0,1
5,bimodal,Task B ,1,4,1,-0.395247401,4,1,32.14352714,6,-0.077263274,4,0.000220597,2.55E-05,0.10348254,0.89651746,1,1
6,bimodal,Task B ,2,2,0,0.041874235,3,1,231.2345533,1,0.390513835,3,0.0002199,2.55E-05,0.103757729,0.896242271,0,6
6,bimodal,Task B ,2,2,1,-1.192126809,3,2,90.15180166,2,-0.770849474,3,1.01E-07,1.57E-05,0.993632688,0.993632688,0,6
6,bimodal,Task B ,1,2,0,-0.171619319,1,2,26.04177273,3,-0.970523795,1,7.18E-06,2.06E-05,0.741157668,0.741157668,1,3
6,bimodal,Task B ,2,2,1,2.114028325,1,2,129.2521306,4,-1.784705065,1,4.95E-18,3.57E-06,1,1,0,6
6,bimodal,Task B ,2,1,1,-1.227977674,1,2,319.8670688,5,-0.960113872,1,1.77E-08,1.41E-05,0.998746878,0.998746878,0,5
6,bimodal,Task B ,1,2,1,0.404349946,1,1,175.3762041,6,0.211219387,1,0.000174474,2.51E-05,0.125734269,0.874265731,1,3
7,bimodal,Task B ,2,1,1,-1.931438921,1,2,6.815213382,1,-3.171899522,1,3.24E-29,7.14E-07,1,1,1,5
7,bimodal,Task B ,1,4,1,-0.534497995,3,1,329.6210357,2,0.122568942,3,0.000124576,2.46E-05,0.164735429,0.835264571,1,1
7,bimodal,Task B ,1,4,0,-1.439356485,1,2,109.3237913,3,-0.269938396,1,6.15E-08,1.53E-05,0.995985349,0.995985349,0,1
7,bimodal,Task B ,1,1,1,0.120207038,1,1,177.260449,4,-0.081999012,1,0.000386599,2.64E-05,0.063858238,0.936141762,1,4
7,bimodal,Task B ,1,1,0,-0.389457546,2,2,7.764148584,5,0.214223585,2,0.000189264,2.52E-05,0.117585366,0.882414634,1,4
7,bimodal,Task B ,1,1,0,2.023714798,1,2,130.8750196,6,0.522678042,1,4.98E-12,8.47E-06,0.999999412,0.999999412,0,4
8,bimodal,Task B ,2,4,1,-1.523053328,3,2,233.9535604,1,0.354404793,3,1.75E-08,1.41E-05,0.998758863,0.998758863,0,8
8,bimodal,Task B ,2,4,0,0.460943584,1,1,191.1443588,2,-0.105062448,1,0.000164189,2.50E-05,0.132130261,0.867869739,1,8
8,bimodal,Task B ,1,4,0,-0.551706666,4,2,221.4297803,3,0.527182796,4,3.79E-05,2.28E-05,0.375954339,0.624045661,1,1
8,bimodal,Task B ,1,4,1,-0.489081425,3,1,9.375811056,4,-0.114304783,3,0.000152429,2.49E-05,0.140326741,0.859673259,1,1
8,bimodal,Task B ,2,4,1,0.790805979,4,2,309.7038848,5,0.956454409,4,6.34E-07,1.77E-05,0.965361429,0.965361429,1,8
8,bimodal,Task B ,1,4,1,-0.190043193,2,1,113.83561,6,0.058409591,2,0.000363062,2.63E-05,0.067470371,0.932529629,1,1
9,bimodal,Task B ,1,1,1,-0.419259849,1,1,253.8239897,1,0.125236845,1,0.000194999,2.53E-05,0.114712759,0.885287241,1,4
9,bimodal,Task B ,2,1,1,-0.115800944,4,2,71.63854081,2,0.306406437,4,0.0002706,2.58E-05,0.08701393,0.91298607,0,5
9,bimodal,Task B ,1,1,0,-1.61394208,3,2,229.2278814,3,0.421539794,3,4.32E-09,1.29E-05,0.999665718,0.999665718,0,4
9,bimodal,Task B ,2,1,0,-0.163245081,1,1,139.7368538,4,0.045920829,1,0.000379271,2.63E-05,0.064939167,0.935060833,1,5
9,bimodal,Task B ,1,1,1,-0.004148261,2,1,46.56261925,5,-0.035239778,2,0.000422353,2.65E-05,0.059076595,0.940923405,0,4
9,bimodal,Task B ,2,2,1,2.003787395,1,2,11.88577421,6,-1.239094276,1,3.44E-14,6.21E-06,0.999999994,0.999999994,0,6
10,bimodal,Task B ,1,1,0,1.269146588,2,2,194.8686088,1,1.204338401,2,1.08E-09,1.19E-05,0.999909215,0.999909215,0,4
10,bimodal,Task B ,1,1,1,-0.408495473,3,1,305.7250488,2,0.314029198,3,0.000142209,2.48E-05,0.148360924,0.851639076,1,4
